benchmark	vcnf_status	vcnf_time	vampire_status	vampire_time	cvc4_status	cvc4_time	z3_status	z3_time
UF_sledgehammer_Arrow_Order_uf.714038.smt2	Unsatisfiable	1.9366	--	298.516	unsat	1.1000	1.1000	starexec-unknown	1799.22
UF_sledgehammer_Arrow_Order_uf.716715.smt2	--	298.4170	--	298.515	unsat	10.9962	10.9962	starexec-unknown	1799.42
UF_sledgehammer_Arrow_Order_uf.717490.smt2	Unsatisfiable	0.0345	Unsatisfiable	0.0366099	unsat	0.0471	0.0471	unsat	0.038631
UF_sledgehammer_Arrow_Order_uf.720017.smt2	Unsatisfiable	98.3864	--	298.518	unsat	1.4223	1.4223	starexec-unknown	1799.63
UF_sledgehammer_Arrow_Order_uf.720901.smt2	Unsatisfiable	9.9590	Unsatisfiable	254.314	unsat	1.5924	1.5924	starexec-unknown	1799.53
UF_sledgehammer_Arrow_Order_uf.723373.smt2	--	298.4180	--	298.416	unsat	8.7572	8.7572	starexec-unknown	1799.53
UF_sledgehammer_Arrow_Order_uf.723857.smt2	Unsatisfiable	0.0336	Unsatisfiable	0.03029	unsat	0.0343	0.0343	unsat	0.038433
UF_sledgehammer_Arrow_Order_uf.726129.smt2	--	298.5170	--	298.418	unsat	8.9074	8.9074	starexec-unknown	1799.53
UF_sledgehammer_Arrow_Order_uf.726675.smt2	Unsatisfiable	0.0254	Unsatisfiable	0.0261699	unsat	0.0438	0.0438	unsat	0.0393971
UF_sledgehammer_Arrow_Order_uf.729023.smt2	Unsatisfiable	0.0389	Unsatisfiable	0.047984	unsat	0.1396	0.1396	unsat	0.04649
UF_sledgehammer_Arrow_Order_uf.730871.smt2	Unsatisfiable	1.5180	Unsatisfiable	0.78933	unsat	0.2538	0.2538	unsat	0.575677
UF_sledgehammer_Arrow_Order_uf.732844.smt2	Unsatisfiable	0.2699	Unsatisfiable	0.76483	unsat	0.2567	0.2567	unsat	0.583827
UF_sledgehammer_Arrow_Order_uf.734845.smt2	--	298.5170	--	297.816	unsat	10.7049	10.7049	unsat	1.82273
UF_sledgehammer_Arrow_Order_uf.735239.smt2	Unsatisfiable	0.0210	Unsatisfiable	0.0233	unsat	0.0151	0.0151	unsat	0.0387919
UF_sledgehammer_Arrow_Order_uf.737304.smt2	Unsatisfiable	0.0566	Unsatisfiable	0.701253	unsat	0.1424	0.1424	unsat	0.251536
UF_sledgehammer_Arrow_Order_uf.739361.smt2	Unsatisfiable	0.2849	Unsatisfiable	0.786972	unsat	0.2378	0.2378	starexec-unknown	1799.02
UF_sledgehammer_Arrow_Order_uf.744690.smt2	--	298.5180	--	298.217	unsat	0.2467	0.2467	starexec-unknown	1799.42
UF_sledgehammer_Arrow_Order_uf.747272.smt2	--	298.4170	--	298.318	unsat	0.2491	0.2491	starexec-unknown	1799.52
UF_sledgehammer_Arrow_Order_uf.749782.smt2	Unsatisfiable	0.0470	Unsatisfiable	0.0507371	unsat	0.1779	0.1779	unsat	0.101508
UF_sledgehammer_Arrow_Order_uf.751785.smt2	--	298.4170	--	298.417	unsat	1.6706	1.6706	starexec-unknown	1799.22
UF_sledgehammer_Arrow_Order_uf.754236.smt2	Unsatisfiable	0.2178	Unsatisfiable	0.069366	unsat	0.1795	0.1795	starexec-unknown	1799.12
UF_sledgehammer_Arrow_Order_uf.759525.smt2	Unsatisfiable	117.9410	Unsatisfiable	115.976	unsat	0.2817	0.2817	starexec-unknown	1799.63
UF_sledgehammer_Arrow_Order_uf.759937.smt2	Unsatisfiable	0.0278	Unsatisfiable	0.029109	unsat	0.0172	0.0172	unsat	0.038036
UF_sledgehammer_Arrow_Order_uf.762450.smt2	Unsatisfiable	117.5070	Unsatisfiable	116.077	unsat	0.2740	0.2740	starexec-unknown	1799.82
UF_sledgehammer_Arrow_Order_uf.764935.smt2	--	298.5170	--	298.418	unsat	0.2455	0.2455	starexec-unknown	1799.82
UF_sledgehammer_Arrow_Order_uf.767278.smt2	Unsatisfiable	68.1999	Unsatisfiable	1.87189	unsat	0.2497	0.2497	starexec-unknown	1799.82
UF_sledgehammer_Arrow_Order_uf.769598.smt2	Unsatisfiable	0.0469	Unsatisfiable	0.053603	unsat	0.1754	0.1754	starexec-unknown	1800.02
UF_sledgehammer_Arrow_Order_uf.774042.smt2	Unsatisfiable	0.0410	Unsatisfiable	0.047964	unsat	0.1135	0.1135	unsat	0.175184
UF_sledgehammer_Arrow_Order_uf.774798.smt2	Unsatisfiable	0.0351	Unsatisfiable	0.037863	unsat	0.0857	0.0857	unsat	0.0904189
UF_sledgehammer_Arrow_Order_uf.775178.smt2	Unsatisfiable	0.0282	Unsatisfiable	0.030217	unsat	0.0442	0.0442	unsat	0.062329
UF_sledgehammer_Arrow_Order_uf.777334.smt2	Unsatisfiable	0.3142	Unsatisfiable	0.740443	unsat	42.6457	42.6457	unsat	0.121955
UF_sledgehammer_Arrow_Order_uf.779598.smt2	Unsatisfiable	5.4089	Unsatisfiable	1.03133	unsat	0.2014	0.2014	unsat	0.110703
UF_sledgehammer_Arrow_Order_uf.781938.smt2	Unsatisfiable	0.0959	Unsatisfiable	0.731777	unsat	41.7687	41.7687	unsat	0.126061
UF_sledgehammer_Arrow_Order_uf.784249.smt2	Unsatisfiable	5.4584	Unsatisfiable	0.965577	unsat	0.2045	0.2045	unsat	0.106477
UF_sledgehammer_Arrow_Order_uf.786124.smt2	Unsatisfiable	0.7113	Unsatisfiable	0.261388	unsat	10.8100	10.8100	starexec-unknown	1799.42
UF_sledgehammer_Arrow_Order_uf.786363.smt2	Unsatisfiable	0.0225	Unsatisfiable	0.0190551	unsat	0.0138	0.0138	unsat	0.039134
UF_sledgehammer_Arrow_Order_uf.792027.smt2	Unsatisfiable	1.3254	Unsatisfiable	13.8458	unsat	9.7078	9.7078	starexec-unknown	1799.22
UF_sledgehammer_Arrow_Order_uf.792988.smt2	Unsatisfiable	1.0302	Unsatisfiable	0.946636	unsat	2.1656	2.1656	starexec-unknown	1799.02
UF_sledgehammer_Arrow_Order_uf.795613.smt2	Unsatisfiable	0.3298	Unsatisfiable	0.944049	unsat	4.5825	4.5825	starexec-unknown	1799.22
UF_sledgehammer_Arrow_Order_uf.796562.smt2	Unsatisfiable	0.2380	Unsatisfiable	0.789217	unsat	1.1599	1.1599	starexec-unknown	1799.12
UF_sledgehammer_Arrow_Order_uf.806754.smt2	Unsatisfiable	1.2269	Unsatisfiable	1.6845	unsat	9.7603	9.7603	starexec-unknown	1799.72
UF_sledgehammer_Arrow_Order_uf.807644.smt2	Unsatisfiable	0.2089	Unsatisfiable	0.795616	unsat	2.3393	2.3393	starexec-unknown	1799.85
UF_sledgehammer_Arrow_Order_uf.808064.smt2	Unsatisfiable	0.0836	Unsatisfiable	0.684786	unsat	2.0891	2.0891	starexec-unknown	1799.12
UF_sledgehammer_Arrow_Order_uf.810908.smt2	Unsatisfiable	2.3238	Unsatisfiable	1.32619	unsat	80.9203	80.9203	starexec-unknown	1799.82
UF_sledgehammer_Arrow_Order_uf.813308.smt2	Unsatisfiable	3.5090	Unsatisfiable	1.59059	unsat	1.2545	1.2545	unsat	0.100279
UF_sledgehammer_Arrow_Order_uf.815502.smt2	Unsatisfiable	0.8108	Unsatisfiable	0.143673	unsat	0.2051	0.2051	unsat	0.0892851
UF_sledgehammer_Arrow_Order_uf.820514.smt2	Unsatisfiable	0.0487	Unsatisfiable	0.06933	unsat	0.1521	0.1521	starexec-unknown	1799.12
UF_sledgehammer_Arrow_Order_uf.821436.smt2	Unsatisfiable	0.0433	Unsatisfiable	0.057269	unsat	0.1132	0.1132	starexec-unknown	1798.92
UF_sledgehammer_Arrow_Order_uf.821806.smt2	Unsatisfiable	0.0296	Unsatisfiable	0.0304719	unsat	0.0512	0.0512	starexec-unknown	1799.22
UF_sledgehammer_Arrow_Order_uf.823592.smt2	Unsatisfiable	61.8012	--	298.519	unsat	4.2488	4.2488	starexec-unknown	1799.32
UF_sledgehammer_Arrow_Order_uf.824181.smt2	Unsatisfiable	0.7847	Unsatisfiable	0.32835	unsat	0.3605	0.3605	unsat	0.14247
UF_sledgehammer_Arrow_Order_uf.826435.smt2	Unsatisfiable	0.5538	--	298.418	unsat	0.5758	0.5758	starexec-unknown	1799.32
UF_sledgehammer_Arrow_Order_uf.829633.smt2	--	298.5160	--	297.228	unsat	1.7171	1.7171	starexec-unknown	1799.32
UF_sledgehammer_Arrow_Order_uf.830490.smt2	Unsatisfiable	1.5778	--	298.518	unsat	1.4548	1.4548	starexec-unknown	1799.53
UF_sledgehammer_Arrow_Order_uf.830954.smt2	Unsatisfiable	0.4945	Unsatisfiable	62.5027	unsat	0.2732	0.2732	unsat	6.57596
UF_sledgehammer_Arrow_Order_uf.831436.smt2	Unsatisfiable	0.0284	Unsatisfiable	0.0405949	unsat	0.0158	0.0158	unsat	0.039957
UF_sledgehammer_Arrow_Order_uf.836907.smt2	Unsatisfiable	1.0647	--	298.517	unsat	71.2334	71.2334	starexec-unknown	1012.48
UF_sledgehammer_Arrow_Order_uf.840058.smt2	Unsatisfiable	0.0352	Unsatisfiable	0.039167	unsat	0.1344	0.1344	unsat	0.0534291
UF_sledgehammer_Arrow_Order_uf.841909.smt2	Unsatisfiable	0.3812	--	298.417	unsat	1.3896	1.3896	starexec-unknown	1021.48
UF_sledgehammer_Arrow_Order_uf.842769.smt2	Unsatisfiable	1.1447	Unsatisfiable	53.4484	unsat	1.3123	1.3123	starexec-unknown	1799.63
UF_sledgehammer_Arrow_Order_uf.844998.smt2	Unsatisfiable	2.0600	Unsatisfiable	96.6963	unsat	71.4748	71.4748	starexec-unknown	1799.82
UF_sledgehammer_Arrow_Order_uf.845461.smt2	Unsatisfiable	0.2591	Unsatisfiable	0.247644	unsat	0.3519	0.3519	unsat	0.154687
UF_sledgehammer_Arrow_Order_uf.847589.smt2	--	297.2280	--	298.317	starexec-unknown	1753.7800	0.0000	unsat	203.412
UF_sledgehammer_Arrow_Order_uf.850780.smt2	Unsatisfiable	12.2224	Unsatisfiable	23.5606	unsat	185.1960	185.1960	unsat	244.951
UF_sledgehammer_Arrow_Order_uf.851581.smt2	Unsatisfiable	10.7558	Unsatisfiable	22.0095	unsat	50.9124	50.9124	unsat	72.6864
UF_sledgehammer_Arrow_Order_uf.853852.smt2	Unsatisfiable	0.0462	Unsatisfiable	0.0567429	unsat	0.1425	0.1425	unsat	0.055449
UF_sledgehammer_Arrow_Order_z3.578221.smt2	Unsatisfiable	0.0741	Unsatisfiable	0.0768339	unsat	0.1603	0.1603	unsat	0.39381
UF_sledgehammer_Arrow_Order_z3.596587.smt2	Unsatisfiable	11.8469	Unsatisfiable	59.0618	unsat	0.0447	0.0447	unsat	0.0511449
UF_sledgehammer_Arrow_Order_z3.600570.smt2	Unsatisfiable	13.9460	Unsatisfiable	29.0136	unsat	0.0509	0.0509	unsat	0.0526919
UF_sledgehammer_Arrow_Order_z3.608749.smt2	Unsatisfiable	0.0582	Unsatisfiable	0.0356659	unsat	0.0212	0.0212	unsat	0.039892
UF_sledgehammer_Arrow_Order_z3.616816.smt2	Unsatisfiable	0.2099	Unsatisfiable	0.6668	unsat	0.0223	0.0223	unsat	0.0439169
UF_sledgehammer_Arrow_Order_z3.633483.smt2	Unsatisfiable	0.0354	Unsatisfiable	0.0778529	unsat	0.0430	0.0430	unsat	0.0470549
UF_sledgehammer_Arrow_Order_z3.649634.smt2	Unsatisfiable	0.0468	Unsatisfiable	0.593296	unsat	0.9293	0.9293	starexec-unknown	1799.32
UF_sledgehammer_Arrow_Order_z3.649909.smt2	Unsatisfiable	0.0211	Unsatisfiable	0.035561	unsat	0.0319	0.0319	unsat	0.045678
UF_sledgehammer_Arrow_Order_z3.655477.smt2	Unsatisfiable	0.0452	Unsatisfiable	1.04087	unsat	0.9473	0.9473	unsat	0.426018
UF_sledgehammer_Arrow_Order_z3.655735.smt2	Unsatisfiable	0.0250	Unsatisfiable	0.0423021	unsat	0.0330	0.0330	unsat	0.047141
UF_sledgehammer_Arrow_Order_z3.661442.smt2	Unsatisfiable	67.2001	Unsatisfiable	65.97	unsat	0.3785	0.3785	starexec-unknown	286.94
UF_sledgehammer_Arrow_Order_z3.662130.smt2	Unsatisfiable	0.4528	Unsatisfiable	0.293102	unsat	0.3675	0.3675	unsat	0.146334
UF_sledgehammer_Arrow_Order_z3.665474.smt2	Unsatisfiable	0.1873	Unsatisfiable	0.587653	unsat	0.1835	0.1835	starexec-unknown	1799.53
UF_sledgehammer_Arrow_Order_z3.665947.smt2	Unsatisfiable	0.0801	Unsatisfiable	0.242306	unsat	0.1690	0.1690	starexec-unknown	1799.22
UF_sledgehammer_Arrow_Order_z3.666139.smt2	Unsatisfiable	0.0502	Unsatisfiable	0.126014	unsat	0.1154	0.1154	starexec-unknown	1799.32
UF_sledgehammer_Arrow_Order_z3.682066.smt2	Unsatisfiable	31.8924	Unsatisfiable	1.86856	unsat	0.4122	0.4122	unsat	0.847395
UF_sledgehammer_Arrow_Order_z3.684966.smt2	Unsatisfiable	0.0310	Unsatisfiable	0.63367	unsat	0.0197	0.0197	unsat	0.0445561
UF_sledgehammer_Arrow_Order_z3.688136.smt2	Unsatisfiable	1.3600	--	298.317	unsat	0.5053	0.5053	starexec-unknown	1799.82
UF_sledgehammer_Arrow_Order_z3.691170.smt2	Unsatisfiable	0.0206	Unsatisfiable	0.0279331	unsat	0.0145	0.0145	unsat	0.0518499
UF_sledgehammer_Arrow_Order_z3.698595.smt2	Unsatisfiable	0.1646	Unsatisfiable	0.163255	unsat	0.3379	0.3379	unsat	0.143497
UF_sledgehammer_Arrow_Order_z3.701177.smt2	Unsatisfiable	0.1856	Unsatisfiable	0.183454	unsat	0.3457	0.3457	unsat	0.141995
UF_sledgehammer_Arrow_Order_z3.703782.smt2	Unsatisfiable	0.1869	Unsatisfiable	0.181513	unsat	0.3433	0.3433	unsat	0.152433
UF_sledgehammer_Arrow_Order_z3.710229.smt2	Unsatisfiable	0.0306	Unsatisfiable	0.027405	unsat	0.0296	0.0296	unsat	0.0506411
UF_sledgehammer_Arrow_Order_z3.716651.smt2	Unsatisfiable	0.0316	Unsatisfiable	0.0310061	unsat	0.0309	0.0309	unsat	0.0386841
UF_sledgehammer_Arrow_Order_z3.722965.smt2	Unsatisfiable	0.0258	Unsatisfiable	0.02378	unsat	0.0422	0.0422	unsat	0.0380279
UF_sledgehammer_Arrow_Order_z3.725873.smt2	Unsatisfiable	0.0308	Unsatisfiable	0.033971	unsat	0.0333	0.0333	unsat	0.038329
UF_sledgehammer_Arrow_Order_z3.726293.smt2	Unsatisfiable	0.0283	Unsatisfiable	0.029458	unsat	0.0213	0.0213	unsat	0.038309
UF_sledgehammer_Arrow_Order_z3.726718.smt2	Unsatisfiable	0.0315	Unsatisfiable	0.0286301	unsat	0.0206	0.0206	unsat	0.0383561
UF_sledgehammer_Arrow_Order_z3.727181.smt2	Unsatisfiable	0.0290	Unsatisfiable	0.0293729	unsat	0.0217	0.0217	unsat	0.0394371
UF_sledgehammer_Arrow_Order_z3.736186.smt2	Unsatisfiable	0.0431	Unsatisfiable	0.0228129	unsat	0.0156	0.0156	unsat	0.039986
UF_sledgehammer_Arrow_Order_z3.761306.smt2	Unsatisfiable	0.0321	Unsatisfiable	0.0316211	unsat	0.0175	0.0175	unsat	0.0390129
UF_sledgehammer_FFT_uf.549548.smt2	Unsatisfiable	0.0395	Unsatisfiable	0.0521621	unsat	0.1327	0.1327	unsat	0.066626
UF_sledgehammer_FFT_uf.552859.smt2	Unsatisfiable	10.5177	Unsatisfiable	13.2447	unsat	0.2017	0.2017	unsat	0.40556
UF_sledgehammer_FFT_uf.559323.smt2	Unsatisfiable	0.1422	--	298.416	unsat	0.1717	0.1717	unsat	0.0780351
UF_sledgehammer_FFT_uf.566368.smt2	Unsatisfiable	1.5310	Unsatisfiable	0.756702	unsat	0.1418	0.1418	unsat	0.074396
UF_sledgehammer_FFT_uf.568337.smt2	--	298.6170	--	298.516	unsat	3.6152	3.6152	starexec-unknown	1799.12
UF_sledgehammer_FFT_uf.572233.smt2	--	298.5170	--	298.516	unsat	0.1969	0.1969	starexec-unknown	1799.12
UF_sledgehammer_FFT_uf.573210.smt2	Unsatisfiable	205.3230	--	298.517	unsat	0.0784	0.0784	starexec-unknown	1799.12
UF_sledgehammer_FFT_uf.573736.smt2	--	298.6160	--	298.417	unsat	0.0535	0.0535	starexec-unknown	156.039
UF_sledgehammer_FFT_uf.587354.smt2	Unsatisfiable	81.8651	Unsatisfiable	82.0103	unsat	2.2416	2.2416	starexec-unknown	1799.02
UF_sledgehammer_FFT_uf.590174.smt2	Unsatisfiable	93.5915	Unsatisfiable	18.5514	unsat	10.2604	10.2604	unsat	18.7844
UF_sledgehammer_FFT_uf.590937.smt2	Unsatisfiable	93.5366	Unsatisfiable	22.1946	unsat	1.2759	1.2759	starexec-unknown	624.675
UF_sledgehammer_FFT_uf.600765.smt2	Unsatisfiable	0.8363	Unsatisfiable	0.889423	unsat	0.6247	0.6247	unsat	0.846019
UF_sledgehammer_FFT_uf.605329.smt2	Unsatisfiable	0.0914	Unsatisfiable	0.730686	unsat	0.1867	0.1867	unsat	0.07544
UF_sledgehammer_FFT_uf.606858.smt2	Unsatisfiable	0.1107	Unsatisfiable	0.121464	unsat	0.1674	0.1674	unsat	0.108773
UF_sledgehammer_FFT_uf.608820.smt2	Unsatisfiable	0.2545	Unsatisfiable	0.112017	unsat	0.1447	0.1447	unsat	0.133384
UF_sledgehammer_FFT_uf.611202.smt2	Unsatisfiable	0.0884	Unsatisfiable	0.760295	unsat	0.1828	0.1828	unsat	0.0763969
UF_sledgehammer_FFT_uf.612658.smt2	Unsatisfiable	0.3028	Unsatisfiable	0.315858	unsat	6.1017	6.1017	unsat	0.261846
UF_sledgehammer_FFT_uf.614981.smt2	Unsatisfiable	0.0477	Unsatisfiable	0.0941609	unsat	0.0826	0.0826	unsat	0.0656871
UF_sledgehammer_FFT_uf.621887.smt2	Unsatisfiable	0.4068	Unsatisfiable	0.403807	unsat	0.3783	0.3783	unsat	0.453364
UF_sledgehammer_FFT_uf.622438.smt2	Unsatisfiable	0.2196	Unsatisfiable	0.173064	unsat	0.1399	0.1399	unsat	0.111044
UF_sledgehammer_FFT_uf.626085.smt2	Unsatisfiable	0.0424	Unsatisfiable	0.114511	unsat	0.0929	0.0929	unsat	0.0668681
UF_sledgehammer_FFT_uf.642828.smt2	Unsatisfiable	297.2920	Unsatisfiable	62.5465	unsat	0.1945	0.1945	unsat	0.123705
UF_sledgehammer_FFT_uf.643487.smt2	Unsatisfiable	62.8851	Unsatisfiable	8.55963	unsat	0.3269	0.3269	unsat	2.19744
UF_sledgehammer_FFT_uf.645117.smt2	Unsatisfiable	10.9114	Unsatisfiable	1.06125	unsat	0.1374	0.1374	unsat	0.066027
UF_sledgehammer_FFT_uf.645758.smt2	Unsatisfiable	0.5102	Unsatisfiable	0.703916	unsat	0.2160	0.2160	unsat	0.062224
UF_sledgehammer_FFT_uf.657949.smt2	Unsatisfiable	0.0404	Unsatisfiable	8.52503	unsat	0.2075	0.2075	unsat	0.0901029
UF_sledgehammer_FFT_uf.661004.smt2	Unsatisfiable	0.0380	Unsatisfiable	0.693993	unsat	0.3570	0.3570	unsat	0.0783879
UF_sledgehammer_FFT_uf.665613.smt2	Unsatisfiable	32.8349	Unsatisfiable	62.5963	unsat	0.1947	0.1947	unsat	0.123686
UF_sledgehammer_FFT_uf.666272.smt2	Unsatisfiable	62.9558	Unsatisfiable	8.54596	unsat	0.3263	0.3263	unsat	2.19529
UF_sledgehammer_FFT_uf.667902.smt2	Unsatisfiable	10.9471	Unsatisfiable	1.06304	unsat	0.1372	0.1372	unsat	0.0659399
UF_sledgehammer_FFT_uf.668543.smt2	Unsatisfiable	0.5135	Unsatisfiable	0.708978	unsat	0.2161	0.2161	unsat	0.0623051
UF_sledgehammer_FFT_uf.670593.smt2	Unsatisfiable	0.8361	Unsatisfiable	0.833535	unsat	0.2012	0.2012	unsat	0.089258
UF_sledgehammer_FFT_uf.671439.smt2	Unsatisfiable	0.2741	--	298.417	unsat	0.1188	0.1188	unsat	0.0700731
UF_sledgehammer_FFT_uf.682952.smt2	Unsatisfiable	0.0449	Unsatisfiable	8.45858	unsat	0.2153	0.2153	unsat	0.0992821
UF_sledgehammer_FFT_uf.686001.smt2	Unsatisfiable	0.0379	Unsatisfiable	11.9157	unsat	0.2214	0.2214	unsat	0.0830011
UF_sledgehammer_FFT_uf.690307.smt2	Unsatisfiable	0.0409	Unsatisfiable	0.05363	unsat	0.1354	0.1354	unsat	0.0821541
UF_sledgehammer_FFT_uf.698233.smt2	Unsatisfiable	0.0385	Unsatisfiable	1.19956	unsat	0.1039	0.1039	unsat	0.075674
UF_sledgehammer_FFT_uf.749265.smt2	Unsatisfiable	182.9740	Unsatisfiable	181.226	starexec-unknown	1764.7100	0.0000	unsat	3.25876
UF_sledgehammer_FFT_uf.751835.smt2	Unsatisfiable	18.0193	Unsatisfiable	181.334	unsat	76.0813	76.0813	unsat	3.16624
UF_sledgehammer_FFT_uf.754405.smt2	Unsatisfiable	18.1097	Unsatisfiable	277.128	unsat	9.9238	9.9238	unsat	0.418868
UF_sledgehammer_FFT_uf.806528.smt2	Unsatisfiable	0.0403	Unsatisfiable	0.663466	unsat	0.1324	0.1324	unsat	0.06774
UF_sledgehammer_FFT_uf.809442.smt2	Unsatisfiable	0.0386	Unsatisfiable	0.0436419	unsat	0.0999	0.0999	unsat	0.063689
UF_sledgehammer_FFT_uf.814256.smt2	Unsatisfiable	3.6372	Unsatisfiable	17.4389	unsat	0.1263	0.1263	starexec-unknown	1799.22
UF_sledgehammer_FFT_uf.815010.smt2	Unsatisfiable	0.2860	Unsatisfiable	17.3883	unsat	0.0656	0.0656	starexec-unknown	1799.12
UF_sledgehammer_FFT_uf.817254.smt2	Unsatisfiable	0.2852	Unsatisfiable	1.40657	unsat	0.0972	0.0972	unsat	0.065514
UF_sledgehammer_FFT_uf.818968.smt2	Unsatisfiable	0.6136	Unsatisfiable	17.3995	unsat	0.1240	0.1240	unsat	0.065526
UF_sledgehammer_FFT_uf.819719.smt2	Unsatisfiable	0.2664	Unsatisfiable	17.335	unsat	0.0635	0.0635	unsat	0.063991
UF_sledgehammer_FFT_uf.822041.smt2	--	298.5170	--	298.418	unsat	0.2769	0.2769	unsat	0.074399
UF_sledgehammer_FFT_uf.822289.smt2	Unsatisfiable	110.7360	Unsatisfiable	135.456	unsat	0.0139	0.0139	unsat	0.0393219
UF_sledgehammer_FFT_uf.822558.smt2	Unsatisfiable	111.1340	Unsatisfiable	145.207	unsat	0.0138	0.0138	unsat	0.0394679
UF_sledgehammer_FFT_uf.822720.smt2	Unsatisfiable	35.5350	Unsatisfiable	23.8914	unsat	0.0137	0.0137	unsat	0.038074
UF_sledgehammer_FFT_uf.822895.smt2	Unsatisfiable	32.1475	Unsatisfiable	23.9015	unsat	0.0136	0.0136	unsat	0.039055
UF_sledgehammer_FFT_uf.849816.smt2	Unsatisfiable	0.2340	Unsatisfiable	0.199027	unsat	0.0846	0.0846	unsat	0.0754489
UF_sledgehammer_FFT_uf.851493.smt2	Unsatisfiable	0.2135	Unsatisfiable	0.20301	unsat	0.0846	0.0846	unsat	0.061129
UF_sledgehammer_FFT_uf.860394.smt2	Unsatisfiable	11.9522	Unsatisfiable	12.0846	unsat	0.1284	0.1284	unsat	0.074355
UF_sledgehammer_FFT_uf.860456.smt2	Unsatisfiable	0.0176	Unsatisfiable	0.0171611	unsat	0.0115	0.0115	unsat	0.0377409
UF_sledgehammer_FFT_uf.860500.smt2	Unsatisfiable	0.0204	Unsatisfiable	0.0180689	unsat	0.0110	0.0110	unsat	0.0373099
UF_sledgehammer_FFT_uf.860560.smt2	Unsatisfiable	0.0179	Unsatisfiable	0.017261	unsat	0.0117	0.0117	unsat	0.0374331
UF_sledgehammer_FFT_uf.862416.smt2	Unsatisfiable	0.2507	--	298.417	unsat	0.1923	0.1923	unsat	0.0859159
UF_sledgehammer_FFT_uf.863296.smt2	Unsatisfiable	0.1018	Unsatisfiable	1.32421	unsat	0.1208	0.1208	unsat	0.0684359
UF_sledgehammer_FFT_uf.883820.smt2	Unsatisfiable	10.1104	Unsatisfiable	9.85079	unsat	0.1113	0.1113	unsat	0.074495
UF_sledgehammer_FFT_uf.892610.smt2	Unsatisfiable	9.9958	Unsatisfiable	9.82708	unsat	0.1044	0.1044	unsat	0.0717861
UF_sledgehammer_FFT_uf.892671.smt2	Unsatisfiable	0.0189	Unsatisfiable	0.022902	unsat	0.0126	0.0126	unsat	0.0383419
UF_sledgehammer_FFT_uf.892727.smt2	Unsatisfiable	0.0219	Unsatisfiable	0.0239511	unsat	0.0127	0.0127	unsat	0.0379981
UF_sledgehammer_FFT_uf.906220.smt2	Unsatisfiable	1.0378	Unsatisfiable	17.4737	unsat	0.1143	0.1143	unsat	0.0792249
UF_sledgehammer_FFT_uf.906859.smt2	Unsatisfiable	0.9258	Unsatisfiable	0.784374	unsat	0.0828	0.0828	unsat	0.0681481
UF_sledgehammer_FFT_uf.915612.smt2	Unsatisfiable	10.0629	Unsatisfiable	2.93492	unsat	0.1125	0.1125	unsat	0.0718009
UF_sledgehammer_FFT_uf.915673.smt2	Unsatisfiable	0.0189	Unsatisfiable	0.022803	unsat	0.0126	0.0126	unsat	0.037705
UF_sledgehammer_FFT_uf.915729.smt2	Unsatisfiable	0.0223	Unsatisfiable	0.022743	unsat	0.0128	0.0128	unsat	0.038089
UF_sledgehammer_Fundamental_Theorem_Algebra_smtlib.630847.smt2	Unsatisfiable	0.0221	Unsatisfiable	0.034941	unsat	0.0188	0.0188	unsat	0.0395019
UF_sledgehammer_Fundamental_Theorem_Algebra_smtlib.634795.smt2	Unsatisfiable	0.0224	Unsatisfiable	0.624245	unsat	0.0234	0.0234	unsat	0.0395049
UF_sledgehammer_Fundamental_Theorem_Algebra_smtlib.698476.smt2	Unsatisfiable	0.0457	Unsatisfiable	0.176639	unsat	40.9645	40.9645	starexec-unknown	1799.12
UF_sledgehammer_Fundamental_Theorem_Algebra_smtlib.698861.smt2	Unsatisfiable	0.0208	Unsatisfiable	0.02082	unsat	40.6650	40.6650	starexec-unknown	239.244
UF_sledgehammer_Fundamental_Theorem_Algebra_smtlib.699027.smt2	Unsatisfiable	0.0220	Unsatisfiable	0.019262	unsat	0.1537	0.1537	unsat	0.043837
UF_sledgehammer_Fundamental_Theorem_Algebra_smtlib.728292.smt2	Unsatisfiable	0.0353	Unsatisfiable	0.598835	unsat	0.0838	0.0838	starexec-unknown	1798.92
UF_sledgehammer_Fundamental_Theorem_Algebra_smtlib.731025.smt2	Unsatisfiable	10.8610	Unsatisfiable	11.937	starexec-unknown	1551.7700	0.0000	starexec-unknown	1799.12
UF_sledgehammer_Fundamental_Theorem_Algebra_smtlib.731390.smt2	Unsatisfiable	7.1125	Unsatisfiable	7.11219	unsat	44.9594	44.9594	starexec-unknown	1799.22
UF_sledgehammer_Fundamental_Theorem_Algebra_smtlib.731542.smt2	Unsatisfiable	3.0445	Unsatisfiable	3.03602	unsat	42.5892	42.5892	unsat	0.181659
UF_sledgehammer_Fundamental_Theorem_Algebra_smtlib.768187.smt2	Unsatisfiable	0.0370	Unsatisfiable	0.095151	unsat	0.0173	0.0173	unsat	0.039402
UF_sledgehammer_Fundamental_Theorem_Algebra_smtlib.768287.smt2	Unsatisfiable	0.0602	Unsatisfiable	0.0916189	unsat	0.0165	0.0165	unsat	0.0383421
UF_sledgehammer_Fundamental_Theorem_Algebra_smtlib.954198.smt2	Unsatisfiable	2.7764	Unsatisfiable	0.534601	unsat	3.2139	3.2139	unsat	0.09243
